match_id,radiant_win
2702,0.277822430082
2704,0.92521343574
2706,0.894036118032
2712,0.0957345332776
2716,0.446843015242
2727,0.281783777966
2729,0.34059819647
2738,0.814079710588
2739,0.249971500537
2745,0.787765253607
2759,0.726155052892
2766,0.709912571443
2767,0.407106975178
2773,0.235316266413
2778,0.651236993189
2783,0.503859984214
2788,0.658632002939
2792,0.584318917059
2803,0.425068122751
2808,0.149596336681
2816,0.344222662332
2821,0.94525171218
2826,0.835127637779
2840,0.460197565563
2844,0.789862777648
2846,0.287253912428
2847,0.398317865318
2857,0.719067173868
2861,0.177632099638
2888,0.558090768634
2903,0.664353450814
2904,0.360346991817
2907,0.212715373998
2909,0.301479369874
2910,0.445424669984
2915,0.499969743266
2918,0.678214451906
2920,0.474261205939
2926,0.203535228146
2929,0.924763992528
2947,0.579543588044
2950,0.686161764116
2952,0.463524488574
2953,0.370543451054
2956,0.312681886815
2961,0.550592673712
2962,0.943829375788
2967,0.219244323596
2973,0.635705722846
2974,0.449622817403
2981,0.574905063164
3001,0.252842667647
3006,0.0903665329534
3007,0.699273703806
3008,0.603308348192
3014,0.494241021421
3022,0.513527263856
3032,0.548498213686
3033,0.866742681862
3043,0.482137011607
3048,0.165003612805
3061,0.273112399624
3063,0.345508069815
3087,0.528934194476
3088,0.423421819593
3096,0.0659749316841
3102,0.114162713762
3111,0.620948291995
3119,0.730096276925
3122,0.640626286831
3126,0.672134240218
3131,0.376094782316
3132,0.395615991479
3145,0.86088960397
3154,0.676457220089
3178,0.56372630376
3186,0.33337078156
3187,0.516240837122
3189,0.383534983778
3191,0.906977722572
3192,0.940061623632
3199,0.451323995591
3211,0.490400697313
3224,0.420809376
3225,0.446812673087
3231,0.528401383612
3235,0.483746504742
3237,0.612788315712
3240,0.127421112182
3242,0.558757136099
3254,0.808310571724
3256,0.425049480602
3257,0.380126380777
3289,0.543530745193
3294,0.396889820595
3301,0.404410782017
3302,0.34106884058
3314,0.34703429224
3326,0.551252898345
3332,0.762674051438
3345,0.548374137907
3349,0.664698241614
3357,0.779319960963
3380,0.4878599309
3389,0.682481247052
3397,0.91343701477
3399,0.579998455881
3407,0.819207575994
3411,0.269041589778
3413,0.522254491581
3417,0.267553360687
3418,0.0583800147485
3426,0.818336048486
3443,0.128492534537
3456,0.898520791525
3464,0.791585509828
3467,0.724184975675
3473,0.628259010954
3479,0.0883542036325
3481,0.853144313114
3492,0.557642421888
3498,0.909552634534
3499,0.398263129469
3505,0.709681498092
3529,0.452625578882
3535,0.383533731939
3540,0.261648429187
3561,0.697480377971
3564,0.910455604954
3574,0.53219971421
3590,0.761404031829
3592,0.26182923951
3596,0.894100166435
3604,0.212911650536
3620,0.709418074817
3623,0.244158853709
3632,0.760495260922
3641,0.311666536874
3647,0.209589353687
3653,0.109882968146
3656,0.403736521883
3667,0.674890092377
3672,0.436278548736
3683,0.670240617158
3695,0.457962418438
3717,0.482401404071
3736,0.299697386646
3740,0.308143336219
3753,0.449062802089
3769,0.628642599599
3771,0.560180815882
3787,0.896046784289
3790,0.363506440192
3792,0.827139176666
3801,0.272378239687
3806,0.719258049209
3812,0.0662151116626
3815,0.822348134654
3840,0.739539762273
3846,0.513792450807
3858,0.516484643203
3872,0.282143661377
3873,0.190410375446
3874,0.590783720033
3876,0.853915032233
3880,0.621729331318
3882,0.403759252645
3894,0.643173407249
3901,0.83420908182
3902,0.721723022055
3908,0.818065852446
3919,0.27919379109
3921,0.230051583363
3922,0.361074830295
3924,0.0589303822782
3939,0.835024825736
3952,0.419215462271
3959,0.417240716316
3964,0.219380522961
3972,0.687034271945
3978,0.917069476959
3979,0.492603580146
3988,0.0505183166867
3989,0.815493088291
3991,0.732212614253
3996,0.932988954376
4005,0.260602194331
4012,0.448866370405
4013,0.318945213129
4014,0.0706053005826
4018,0.483864710962
4027,0.400864838422
4030,0.226348915168
4035,0.388030378811
4036,0.883343016237
4046,0.859044437018
4059,0.285449049935
4066,0.387016963321
4082,0.535694533096
4090,0.706477278327
4100,0.926678449985
4107,0.507144727862
4109,0.0749642143019
4110,0.486425541199
4121,0.460009414885
4123,0.309542601483
4124,0.775191027971
4129,0.894868359685
4136,0.532661394076
4139,0.405480192072
4145,0.569675363362
4154,0.470400441022
4156,0.861043934373
4161,0.432937281593
4165,0.514788830207
4169,0.429335768485
4188,0.692450385705
4195,0.39135899147
4204,0.923147058642
4211,0.774731533686
4213,0.667215927236
4218,0.356185869205
4220,0.825579056409
4222,0.0424687693209
4227,0.599604077627
4229,0.913482821667
4233,0.479409608993
4239,0.820726266761
4242,0.533408107593
4249,0.632632697856
4260,0.86466127858
4263,0.819831183099
4265,0.687834189251
4267,0.48268053014
4276,0.91253031883
4278,0.657503430763
4279,0.193734403252
4280,0.0467670290156
4281,0.356818208645
4282,0.738650661253
4288,0.147459183073
4306,0.458620915371
4308,0.247112105728
4309,0.460121957567
4313,0.501353051396
4320,0.996294567057
4324,0.405753730029
4334,0.658707947403
4341,0.392816918882
4349,0.195334520587
4353,0.609053215144
4354,0.508166531661
4356,0.265204336067
4366,0.389837374901
4371,0.698735451015
4375,0.412379310084
4377,0.848391675468
4384,0.17075572397
4389,0.365127288174
4394,0.422179616337
4409,0.515597899484
4411,0.618729999176
4416,0.3684433305
4437,0.4481242193
4442,0.363762352437
4443,0.442469909305
4449,0.385691193048
4457,0.368336466546
4459,0.498657096829
4472,0.232195457082
4475,0.668273465124
4476,0.799793243882
4482,0.468218899811
4519,0.0392602283754
4533,0.662059106726
4537,0.123967180548
4538,0.250261943005
4541,0.290216801314
4556,0.851308093832
4558,0.657717375249
4567,0.656604226463
4586,0.323900107393
4596,0.609984409762
4615,0.75273457615
4617,0.289801083299
4619,0.374189560634
4623,0.133766307203
4643,0.329739124941
4644,0.0842229151216
4645,0.536822445067
4655,0.0683563904698
4658,0.77269162762
4667,0.0734041270674
4669,0.48784225324
4674,0.375993314089
4691,0.106105480001
4704,0.482937761732
4708,0.745067208394
4733,0.901365326767
4745,0.13132831448
4748,0.242080052288
4749,0.247687884144
4755,0.427183103416
4760,0.565665582056
4762,0.468220003042
4763,0.368773936134
4771,0.711075294661
4772,0.670547307856
4782,0.892151552272
4786,0.141868910302
4792,0.566393829254
4798,0.520542931808
4803,0.161587588956
4817,0.708709758158
4818,0.544219302966
4825,0.0688813055805
4832,0.124007198309
4834,0.722551421998
4836,0.1606563509
4837,0.667722275757
4852,0.146628291806
4853,0.421801450025
4858,0.144384248851
4862,0.588640011864
4888,0.284680286276
4889,0.805941159988
4893,0.501886726764
4897,0.843652372396
4909,0.245377174165
4952,0.546349712874
4961,0.492955248532
4969,0.81066583036
4972,0.447944159057
4998,0.306969722786
5029,0.820164868652
5031,0.363161716831
5041,0.231074052473
5044,0.432106509009
5045,0.537192685169
5047,0.253085033594
5050,0.953022883678
5051,0.177998402488
5056,0.370447559476
5060,0.631835487138
5061,0.867502392966
5064,0.418704381764
5069,0.885389424405
5073,0.515067063997
5074,0.899616543732
5077,0.0853154932516
5099,0.432241298426
5120,0.868985008069
5125,0.642608422163
5137,0.148022110755
5146,0.657479888683
5148,0.64694951734
5155,0.278076564114
5178,0.225564298515
5187,0.896267983265
5188,0.488231059684
5198,0.178561501633
5205,0.223299945368
5210,0.229810082488
5212,0.328589521355
5214,0.261849390668
5215,0.489262283977
5217,0.124894339573
5219,0.0230549482668
5227,0.317090805838
5233,0.82703012663
5241,0.521143303865
5257,0.659849301602
5259,0.282628104602
5262,0.28444654931
5266,0.361906258834
5275,0.52556919516
5291,0.584624891314
5299,0.458084427913
5302,0.508531121774
5304,0.630508007189
5310,0.371091787944
5325,0.216045136601
5332,0.657777885713
5341,0.337882570734
5343,0.589964608477
5349,0.243040171069
5350,0.366632232092
5365,0.783954527322
5367,0.425177153823
5372,0.204935289358
5385,0.473820010728
5392,0.389571025533
5399,0.254851797432
5402,0.879733867206
5407,0.626060439869
5411,0.507161505572
5415,0.585856113433
5423,0.589927354094
5426,0.152719183944
5437,0.576810366809
5440,0.280954166743
5445,0.745231201189
5454,0.225362312185
5460,0.793369738989
5470,0.702095666291
5472,0.232024630182
5480,0.0840825276754
5484,0.0321542381039
5485,0.930751740082
5497,0.717389818883
5501,0.668009139701
5513,0.548483300432
5563,0.304711275855
5564,0.440758440875
5570,0.61392923223
5582,0.322592452728
5616,0.652865516625
5617,0.520466610201
5619,0.393927627115
5626,0.636481690947
5628,0.201883740434
5629,0.514376657406
5630,0.39460758355
5634,0.292027179236
5646,0.178813581144
5650,0.436569742797
5664,0.915408076732
5666,0.793900328871
5678,0.936755097514
5687,0.249371155161
5691,0.684185001495
5694,0.566215468097
5703,0.344780781062
5709,0.189530608395
5711,0.192433667517
5718,0.45841210379
5724,0.763023742988
5725,0.251584703241
5726,0.314121723866
5728,0.813904292637
5753,0.686119005297
5758,0.219215313546
5759,0.222917951308
5766,0.25047470107
5772,0.265019043871
5775,0.267862588219
5780,0.795835814815
5782,0.59900976703
5784,0.587321924468
5804,0.634728277359
5808,0.793586947461
5809,0.376703141913
5815,0.437513245975
5817,0.597797624973
5825,0.450499702731
5833,0.550241794777
5838,0.336815574792
5840,0.540216608051
5846,0.595876338567
5848,0.516596174978
5851,0.81447995071
5867,0.302277314013
5869,0.431129189012
5870,0.395302207889
5871,0.664472115392
5873,0.344221870209
5875,0.339380660733
5876,0.619715905022
5879,0.866632601138
5880,0.384051368919
5881,0.171415866135
5887,0.44435198829
5891,0.593475234088
5893,0.517715974088
5907,0.763173182474
5909,0.240992870675
5915,0.0497246140071
5917,0.520133512986
5918,0.120988220979
5929,0.630445587596
5935,0.774844543261
5938,0.328360718916
5940,0.433856158331
5942,0.126317614131
5950,0.60861226586
5963,0.154286293798
5968,0.521157388109
5969,0.790700958613
5970,0.390635909288
5978,0.404252242974
5987,0.774253223183
5990,0.281914062165
5997,0.877307536021
5998,0.439648560325
6001,0.426518535608
6004,0.633212907191
6005,0.245973081081
6011,0.533659227112
6013,0.707003312666
6029,0.484715829423
6043,0.384342933341
6045,0.15378881607
6049,0.227969269422
6051,0.70448889734
6064,0.52295533159
6066,0.0772299761622
6071,0.865125065817
6078,0.449839874094
6085,0.26704397879
6086,0.718204872332
6095,0.325811340565
6103,0.248073022516
6105,0.296672494331
6106,0.802153727621
6107,0.408408922323
6111,0.715746391337
6114,0.799378822115
6118,0.521963618364
6139,0.0830304569825
6140,0.436282557964
6147,0.624669988827
6153,0.844856384063
6156,0.612382006739
6158,0.355647193368
6163,0.336563257874
6165,0.536638928131
6176,0.591582238275
6178,0.58926985872
6182,0.389953032517
6199,0.172880936826
6207,0.245567510515
6220,0.466112174771
6223,0.411742841826
6227,0.221196017532
6235,0.701125212354
6246,0.561198379775
6259,0.197674416193
6267,0.669977614272
6278,0.829742045142
6287,0.911846310773
6307,0.635171994741
6312,0.861331430448
6314,0.469498499624
6315,0.430203316768
6316,0.101691809488
6321,0.566376326685
6324,0.745001817064
6325,0.966922224064
6332,0.703095647245
6336,0.488922941591
6337,0.542964610762
6341,0.689808686492
6349,0.796725927244
6353,0.352032833149
6362,0.693921801795
6371,0.351569822906
6386,0.174648408567
6387,0.624732074039
6388,0.705390019275
6389,0.754457160733
6391,0.632781375569
6410,0.334481112421
6413,0.342631736325
6421,0.40884721026
6428,0.628546974472
6429,0.501984637441
6433,0.446140527033
6438,0.528192829658
6439,0.592711055109
6442,0.6824502419
6444,0.674245843826
6451,0.764640142861
6456,0.412118253751
6461,0.834073305825
6478,0.541476837656
6483,0.110889505721
6488,0.416470814707
6489,0.65348398485
6498,0.8951262841
6501,0.196942349054
6505,0.543923959299
6513,0.13557292855
6515,0.484395758324
6531,0.690684164562
6562,0.421139297036
6564,0.651031168838
6572,0.817638861924
6574,0.398719311605
6586,0.736916600588
6588,0.171996331096
6601,0.572310752597
6608,0.621424466466
6611,0.133192366426
6614,0.156538880931
6617,0.29250209273
6628,0.480402943666
6632,0.332675141038
6642,0.425890456312
6643,0.867608227054
6660,0.539623231622
6667,0.0372611344527
6671,0.105045643924
6682,0.634427873688
6699,0.791575795668
6702,0.548100770656
6703,0.946337801332
6705,0.29466654029
6707,0.329443897118
6709,0.703104716035
6718,0.201788644176
6720,0.458313782476
6721,0.404279378181
6725,0.209636692256
6726,0.458721554
6727,0.271996400988
6760,0.426708873677
6788,0.669315694626
6791,0.367388436589
6793,0.0676428113289
6794,0.284612033799
6808,0.442935528716
6809,0.788299190536
6810,0.815134002073
6819,0.698046127012
6820,0.823785369134
6829,0.231402476557
6831,0.221011157766
6833,0.964357885259
6847,0.926354840593
6856,0.703690985594
6858,0.1924389486
6860,0.576689352219
6866,0.530143643175
6871,0.627271435867
6872,0.43361830254
6877,0.491156997949
6878,0.74758381979
6879,0.476460573723
6880,0.674058684574
6886,0.802029415444
6894,0.564186404448
6897,0.292663187057
6906,0.586662590983
6916,0.568189005608
6919,0.692648108095
6939,0.728024878187
6958,0.845547879799
6959,0.525750651713
6967,0.818316598401
6989,0.934169962593
7000,0.527917959088
7004,0.422284798283
7006,0.734208925593
7007,0.449563248873
7008,0.860541677727
7027,0.744622993452
7055,0.668732005013
7059,0.700358015064
7066,0.418547359021
7067,0.547897550812
7073,0.66032658268
7080,0.616455735082
7089,0.47823107996
7099,0.118882127133
7109,0.616488036333
7134,0.568414151666
7138,0.629360458377
7139,0.425250030004
7142,0.230501692207
7151,0.356347587318
7153,0.284837843487
7169,0.313734607737
7185,0.400931093452
7193,0.217038162436
7200,0.918887249276
7216,0.571583442998
7221,0.857035237694
7223,0.632701583323
7236,0.671479914218
7237,0.627255876912
7244,0.329836061229
7245,0.720545643117
7251,0.349574116886
7252,0.757740967418
7264,0.706133424227
7284,0.449014822401
7301,0.605258622149
7304,0.603433641444
7307,0.61596137983
7308,0.406013809617
7315,0.702793887505
7323,0.288484643265
7324,0.285358258724
7326,0.526780325409
7330,0.763522568268
7367,0.744179835578
7371,0.73678636741
7389,0.569907827182
7394,0.282524950865
7404,0.5088252731
7410,0.319835800121
7423,0.0247304270476
7434,0.290792994542
7438,0.23582120231
7449,0.296975757235
7461,0.454745668533
7464,0.721747933214
7465,0.623830459296
7469,0.626579702427
7472,0.656224315398
7474,0.121966505339
7492,0.166773380302
7496,0.681834340303
7499,0.674261529137
7507,0.806055920544
7513,0.738575477101
7515,0.589379904797
7535,0.708720013154
7542,0.609395649879
7568,0.589663445362
7578,0.7580250989
7586,0.896998974723
7587,0.401702507225
7593,0.25335345377
7608,0.754796561175
7613,0.219244901945
7617,0.456292001491
7624,0.739889039599
7627,0.689526530373
7630,0.564502405159
7634,0.278932152474
7644,0.639120859747
7651,0.325461431233
7655,0.547012699528
7659,0.514553708873
7665,0.315914016279
7666,0.878675506227
7675,0.454691998019
7678,0.200767223117
7689,0.214143450246
7695,0.712922418942
7696,0.30692668757
7708,0.0563906783978
7725,0.808330368985
7731,0.38960253648
7737,0.194790771046
7739,0.720391710893
7758,0.622872234374
7763,0.223090734117
7769,0.50330638426
7775,0.639432130709
7783,0.396334023074
7787,0.0803145660028
7788,0.592613916259
7792,0.653032354301
7797,0.756386559906
7798,0.628455958108
7800,0.424143604046
7801,0.662161315452
7806,0.581826093521
7821,0.198679988204
7829,0.695662347475
7834,0.388231101457
7835,0.367541328076
7836,0.309156432125
7848,0.482480003142
7849,0.1381202229
7859,0.619681516294
7861,0.661129565387
7873,0.038469403398
7874,0.705387691981
7884,0.509356337845
7890,0.824885226592
7891,0.530059606331
7894,0.318933777136
7895,0.199388227631
7910,0.645761036573
7913,0.787641687535
7923,0.793014192089
7929,0.71009083206
7939,0.864626856443
7950,0.492237214994
7960,0.874602737412
7968,0.837454907331
7972,0.679319076696
7974,0.443935392255
7991,0.25975096391
8000,0.53277157891
8001,0.620912104566
8012,0.579966246904
8018,0.103325477596
8019,0.395070542662
8024,0.679909841581
8038,0.823298512102
8043,0.539620919242
8054,0.124877430308
8055,0.208184223569
8056,0.175445482324
8058,0.154387062553
8064,0.122450289054
8073,0.476467075156
8077,0.538918292458
8084,0.815698398011
8086,0.366346245519
8087,0.526770969312
8090,0.542274338308
8097,0.929651476561
8100,0.665367635276
8105,0.643982980549
8110,0.405706863716
8114,0.0682082141735
8116,0.354814452245
8129,0.315990961875
8138,0.11378919243
8142,0.253168691812
8148,0.830504946834
8151,0.557302020689
8161,0.598081571008
8170,0.542486314675
8181,0.572029425713
8182,0.641354708186
8185,0.389593624751
8186,0.699166838873
8189,0.746818684044
8196,0.553083089596
8219,0.31839415019
8230,0.692536151364
8240,0.379141967715
8241,0.168580623652
8246,0.609024139821
8251,0.173368548108
8254,0.135484569745
8258,0.0987486984728
8259,0.492495070861
8264,0.774724927908
8275,0.909246599477
8277,0.199111108756
8282,0.476811860573
8283,0.721720906544
8290,0.399091341984
8301,0.889142191955
8310,0.31885624057
8315,0.761582137975
8319,0.196424371369
8322,0.393239944167
8328,0.330066563927
8340,0.523067330472
8346,0.305677877143
8355,0.543795880049
8369,0.413721557695
8376,0.467491186914
8380,0.696822944362
8381,0.258393030206
8382,0.460225696676
8392,0.609259935468
8399,0.375727581623
8402,0.802030383395
8410,0.301407413074
8417,0.89605604563
8418,0.771713242786
8421,0.251109457986
8427,0.514128102243
8448,0.415637670898
8457,0.504722814941
8458,0.310594452003
8465,0.880521830895
8478,0.661369729584
8496,0.177905606366
8505,0.217252131454
8510,0.297994964902
8512,0.830941703487
8515,0.499163766509
8518,0.424673388997
8522,0.28213431027
8527,0.553754273499
8542,0.727579539103
8550,0.635869639739
8558,0.45779155384
8561,0.229893681397
8562,0.417467908117
8566,0.691978889589
8569,0.493191661589
8582,0.182417800213
8588,0.0817946789654
8592,0.0652832312112
8599,0.294111449023
8604,0.554068042751
8606,0.234601997354
8614,0.523560178714
8622,0.49288843938
8623,0.192175292328
8648,0.1365445759
8652,0.110229219184
8661,0.866892584296
8671,0.119786793441
8675,0.363817596094
8679,0.491200541459
8683,0.180484196629
8687,0.652803960176
8710,0.490157812296
8711,0.647971659895
8712,0.508508351415
8715,0.541371740795
8718,0.892259430305
8719,0.934873831075
8720,0.518745836501
8727,0.63678213334
8732,0.710502837311
8738,0.291024511467
8739,0.833724261423
8748,0.203092810616
8753,0.705259253836
8754,0.504094358112
8756,0.590939848114
8759,0.916401838902
8768,0.917098779421
8780,0.840691373519
8787,0.639349883723
8789,0.736767465189
8794,0.55004578338
8802,0.763347121275
8816,0.678105944764
8831,0.655819596011
8833,0.252679448272
8846,0.816332883521
8849,0.423883623416
8850,0.816572878636
8864,0.515343903533
8872,0.805832255247
8875,0.269189768235
8900,0.495381372655
8911,0.389022700682
8923,0.361323404237
8939,0.794633417538
8940,0.213356598914
8951,0.419544061796
8954,0.70605769486
8958,0.281752823767
8960,0.846142183827
8965,0.141494001889
8978,0.508231890335
8980,0.185701768965
8989,0.61690394883
8991,0.855005640595
8997,0.280842263764
9001,0.845698875012
9009,0.193468630849
9016,0.287024386211
9025,0.744740774847
9029,0.238865147293
9031,0.237448194663
9032,0.6544986209
9041,0.557118225318
9043,0.747624274224
9048,0.543286276815
9050,0.44374065319
9054,0.61073018619
9055,0.648099228545
9057,0.354967001439
9065,0.713493901787
9066,0.659086515407
9067,0.249163610623
9069,0.233490227997
9071,0.491059262215
9075,0.242383324949
9077,0.139611278441
9086,0.299107334379
9087,0.814882391018
9092,0.249749751758
9100,0.491009659192
9101,0.284201893523
9105,0.58054682497
9113,0.549739920704
9115,0.37888011727
9117,0.428651026173
9122,0.382694196271
9123,0.317684103863
9128,0.551766446515
9131,0.706693009154
9132,0.773641618293
9138,0.601326783234
9141,0.724416102315
